BusinessId,Longitude,Latitute,Stars,ReviewCnt,City,State
bgTB6MgdVQssXhkNJ7qIfw,-111.925634,33.542193,4.0,315,Scottsdale,AZ
K7Kxz1FX-VLPflPJgqqbGQ,-111.9798208,33.4948197,3.5,25,Phoenix,AZ
MPziC5MO2QQiYVAMM3fdSw,-111.98959,33.4949597,4.0,42,Phoenix,AZ
JXQBl4aCf5-dQhcg_5LwCg,-111.8767,33.3223,2.5,10,Chandler,AZ
vBcuToSvuwBYFQUMdDKJqw,-111.927635,33.495978,3.0,9,Scottsdale,AZ
41SzC2WJ-RVUpVZ2NJfE-w,-112.013804,33.407505,2.5,3,Phoenix,AZ
MxTa2R2tSXFRt6UPwmeTdg,-111.9262937,33.4143548,3.0,4,Tempe,AZ
VH9X2UmfxnI8byz5Xr1ebA,-112.1007399,33.6404313,3.5,4,Phoenix,AZ
Tn2AwkyK9T-N7D9lZFAVpw,-112.3418557,33.6318047,4.0,15,Surprise,AZ
YsB1NWGekh-4ETJW3vyyWw,-111.977193,33.446217,3.5,3,Phoenix,AZ
xHD59Rom-6RWDvecdl5M4w,-111.925621,33.44906,3.5,5,Tempe,AZ
Zip1ElzGhsr-2Pw6EXWyPA,-112.0670453,33.509038,2.5,9,Phoenix,AZ
IdeaZxHXTodHhNtdZk40QQ,-111.8332,33.3181,3.0,5,Chandler,AZ
sH17KGxbMVrlr66n92Qh8g,-111.977264,33.638672,3.0,6,Phoenix,AZ
qnKX52X6N9tp5qcK3QankA,-111.8425,33.313742,4.5,3,Chandler,AZ
trG1k-K6Nq4YKcexa1AGOA,-111.7907371,33.3317204,3.5,53,Gilbert,AZ
RIPM5kJ6xHvIu6umgOrg4A,-111.893789,33.623381,3.0,3,Scottsdale,AZ
YgRCJtt7pGvwlb9Ktumeeg,-111.9777113,33.5977955,3.0,19,Scottsdale,AZ
hUvLxFBm2e2rWyUfqwvl-A,-112.035636,33.507982,2.0,4,Phoenix,AZ
BicQSnGZnY_yuGEDkhVfnA,-111.9947,33.494646,3.5,24,Phoenix,AZ
4waggbCK-MSE9dbIdSMfPA,-112.071886,33.449858,3.5,78,Phoenix,AZ
pAu8UuWTLTLai61TW8-tZw,-112.3643087,33.6385731,3.5,27,Surprise,AZ
DQY3RlqV7LlD3w4UJXiPeg,-112.7210267,33.9696256,3.0,5,Wickenburg,AZ
r3FHkf6lbmMUh3oPSrlIvw,-111.772012,33.31081,2.5,19,Gilbert,AZ
3jqOv6re-xPYOg7srmi7tg,-111.9445728,33.3350531,4.0,89,Tempe,AZ
Wr-Gf_sTcN3nmruFO9TNIA,-111.85414,33.4077924,5.0,5,Mesa,AZ
3GpihkrWZOmu1a5k1EfA6g,-112.343889,33.463798,3.5,13,Goodyear,AZ
yVqOKuUTsHTFbLe0YbJvLw,-112.030173,33.4873859,1.5,3,Phoenix,AZ
UGGQ7pYoliseurXY1j1wdw,-112.1420304,33.7127904,2.5,3,Phoenix,AZ
sU9ecRYIfJJKNdYPZyO1JA,-111.80411,33.38449,4.0,4,Mesa,AZ
W1JyjDzetDVPpnXdpr-l7w,-111.8036,33.3518,4.0,20,Gilbert,AZ
GjG2_JvHg6ISrLchOag_lA,-111.6938963,33.4154351,4.5,6,Mesa,AZ
9pGs5hcA-13x5o97XcMt_g,-111.964449,33.347355,3.0,12,Tempe,AZ
WPmamMTGAmNYXGoXW1mWyQ,-112.013359,33.5854942,4.0,92,Phoenix,AZ
Hp8RwtOHmBjUpPWsDfPnKw,-112.1861293,33.6384726,3.5,6,Glendale,AZ
immAndhZ-o1qrlFrIw8YjQ,-111.994275,33.6408798,2.5,3,Phoenix,AZ
KVOsmfgWSbtTTKxNkXB1Bw,-112.0661523,33.6077075,3.0,10,Phoenix,AZ
WAqACt7FfSFcJs-gqysIlQ,-112.266316,33.508055,4.0,11,Phoenix,AZ
TX44pKdAmynE8E3TaH0q3A,-111.88674,33.538426,2.0,5,Scottsdale,AZ
WEUgyNNslbwhqYgku8Gt3Q,-111.9403265,33.6254188,3.5,19,Scottsdale,AZ
ZNJCdBQ4YO8s8mGanIz11g,-111.984412,33.599291,4.0,5,Phoenix,AZ
0dORc6ckZw5HezR3BuSsqw,-112.0653186,33.4702022,4.5,111,Phoenix,AZ
d2AeNB4xw67E1Bzpo1Pm7Q,-112.0827178,33.4541453,4.0,28,Phoenix,AZ
XktuGsowfp-pTDESP7NqCg,-112.138729,33.868744,3.5,5,Anthem,AZ
oZnDl9u2CImtvvKrc3KmPw,-111.8004988,33.4151863,4.0,3,Mesa,AZ
4zkNU2m_LKPo2h790zfXAw,-112.269912,33.421215,3.0,7,Tolleson,AZ
m3u8wtUHORnLlB-Wl84Fzg,-111.968845,33.316694,4.0,20,Chandler,AZ
Nc2TtVj6py6dHH_XdWAKRQ,-111.725245,32.879968,4.5,14,Casa Grande,AZ
zBrrtMoBUCMSLiy-v7pUfA,-111.790353,33.28024,3.5,19,Chandler,AZ
x2rDXUQhxkUE0DUQ_bFFNg,-111.911516,33.510164,3.5,3,Scottsdale,AZ
H-99nG_KfynWPXh84TKj8A,-111.8761389,33.362719,3.5,31,Mesa,AZ
vI_hGx0uLW8pO1faPNR0VA,-111.875001,33.3209061,3.0,4,Chandler,AZ
saDJPEJvnionK0PZwSF9FA,-111.7553186,33.3377366,1.5,4,Gilbert,AZ
IuAPYzf3NSyfyXYgT46YVA,-111.927267,33.497828,4.5,203,Scottsdale,AZ
eZXAQxBXReD78AWWf0_4ZA,-112.0648928,33.4372675,4.5,6,Phoenix,AZ
jQ2xFPU8NMUleQhzJKXAbw,-111.5843683,33.1793439,2.0,5,Queen Creek,AZ
TOYdUCIQzl3HUJnvTPEjAQ,-111.9519663,33.3049257,2.5,7,Chandler,AZ
h7GjXjxIhMVChtYeYvdX2Q,-111.688649,33.379801,4.0,6,Mesa,AZ
GuI460v9AlhHIqArL32i9Q,-112.3043999,33.4581718,4.0,4,Avondale,AZ
QzVma33C7UihhDKzOm6EDA,-111.8983054,33.621463,4.5,16,Scottsdale,AZ
Nwh2N0k-u4q_dV2VLY4Fgw,-111.484426,33.06293,2.5,4,Florence,AZ
x6koVXXoyrR54_EsqOv75w,-111.9004505,33.5546172,3.5,36,Scottsdale,AZ
x0NOgX6P4x-82cC0kcO1hg,-112.39201426506,33.4720905777243,4.0,44,Goodyear,AZ
iZpgRNPogioU5sEaDyl5uw,-111.9275536,33.3633494,3.0,49,Tempe,AZ
4mPaDuo9urNu43xJ3KefMg,-111.977677,33.446572,3.0,6,Phoenix,AZ
N8xl5Wroth6Z-JZlJHQwPw,-111.9293037,33.4146606,1.5,3,Tempe,AZ
PONDGYxI1dswoYjrzeljbA,-112.238173,33.611537,3.5,7,Peoria,AZ
eRb0wjIVlj0bbfmePKZLng,-111.9256331,33.4939296,3.0,12,Scottsdale,AZ
nc3IiY5LNdmEwUZCW84yuA,-112.0693177,33.4527955,2.5,18,Phoenix,AZ
UeWr0eT1KEoMSYwf0vXIKw,-112.154359,33.638908,3.0,9,Glendale,AZ
V9i9LnTg9H2XvzqCVBSOXg,-111.8987034,33.5555237,3.5,115,Scottsdale,AZ
q-qjZDKcBdDRuIUxj7b97g,-111.9239788,33.5515531,3.0,55,Scottsdale,AZ
eqdEOyNbEvl-Gne_w3_0jw,-111.8977616,33.3201271,3.5,33,Chandler,AZ
yJMLD-6AggZNdC-GonVBsA,-111.9317707,33.8303701,4.5,109,Cave Creek,AZ
usO0GycVQPwfaIMEuPPiFg,-111.60083770752,33.3794495268457,4.5,4,Mesa,AZ
P5a2hK5G64J7DcNwLAPhuA,-111.9006511,33.3045866,4.0,98,Chandler,AZ
K3ixgWzwRVWYt3Kc1JqQ9A,-112.2508837,33.6396167,3.5,6,Peoria,AZ
8pc0HwU85IxFynFFdM7vrQ,-112.0894972,33.4468609,4.0,13,Phoenix,AZ
qP1qB2BZRmrdsh3ZScttiA,-112.1130622,33.5531915,4.0,5,Phoenix,AZ
8hY79bH7l_iycIgXZZEmhQ,-111.8965508,33.6234319,2.0,3,Scottsdale,AZ
2o8wGRVSn1UCrwSMqwgu-g,-111.9131101,33.3638909,4.0,16,Tempe,AZ
0Apb1P7RzbQEkeJDuywlPQ,-111.9783494,33.4089039,2.5,10,Phoenix,AZ
-xBv8p9jzOkMyGlY07FMTA,-112.1288507,33.6401699,3.0,5,Phoenix,AZ
nglQaQXuU-d38fGe_tM5-Q,-111.8856396,33.4543305,5.0,8,Scottsdale,AZ
J1SyE2sa9WHPHm-aOSl3fg,-111.9728452,33.4656565,3.0,4,Phoenix,AZ
Eeonj15SXvfR6kgvh8BOWw,-112.18441,33.612401,3.5,12,Glendale,AZ
3yRq8DjiSt4lSPEonpSaLQ,-111.9287734,33.4957243,3.0,22,Scottsdale,AZ
cHIhxFdHv8V_APEfZStsRg,-111.756931,33.347758,4.5,10,Gilbert,AZ
WjT_DJivd3I98FxDgEZpTQ,-111.86058,33.3892,4.0,12,Mesa,AZ
zYCGmnEvORQ7pf4Lwfrc2w,-111.6876027905,33.32557638811,4.5,7,Mesa,AZ
MhrCCsseuyfJHXmIZLHayw,-111.8872821,33.569041,3.0,4,Scottsdale,AZ
3wLLf8wRqD1ZQowi9aZSoA,-111.8988152,33.5557353,4.0,75,Scottsdale,AZ
N_n2jyCfpon3NzKERYT02Q,-112.067981958389,33.4588800976063,4.5,22,Phoenix,AZ
wG9Aov3y0qRIicugJNAc0w,-111.923919447631,33.7806577729887,2.5,7,Scottsdale,AZ
QwaoxP5Mgm3PJuZo_4bFsw,-112.0649071,33.4770399,4.5,25,Phoenix,AZ
Ao57uER6nnpa2KULpZDFrg,-111.859723,33.3210819,3.5,7,Chandler,AZ
3oZcTGb_oDHGwZFiP-7kxQ,-111.995355,33.5123186,4.0,453,Phoenix,AZ
avPNEqlXgyBvTXjb-ujQFA,-112.0469586,33.4794961,2.0,4,Phoenix,AZ
vaabk6CYXX1dYVQ1xkyPUg,-111.929925579031,33.3497113609575,4.5,53,Tempe,AZ
zoHCkEiIKfXiLTKUqKEojQ,-111.8994101,33.30576,3.5,20,Chandler,AZ
9dZ1Ql35BMbqoO4yebgxdQ,-111.755433,33.365059,2.5,4,Gilbert,AZ
VuFtN8m9nJFge87oAkktUw,-112.289895,33.421167,1.5,3,Avondale,AZ
uPDTnuR-sOi47blHH943lg,-112.133957,33.844328,4.0,65,Anthem,AZ
9sG13lKBJ-dI9knww5_JWA,-111.7256994,33.4157277,1.5,4,Mesa,AZ
19hZVXTJ8nGUMBsuIfgm5g,-112.0580499,33.4368059,4.5,3,Phoenix,AZ
7KCLeDNdFDkdoA6MUavxwQ,-112.585455,33.370799,3.0,10,Buckeye,AZ
l6C_jcDmKP6rfeNqHHrTAg,-112.035636,33.507982,2.0,3,Phoenix,AZ
9CpMvT22YbeMatwPAL6gRA,-112.286108,33.493287,4.5,20,Avondale,AZ
5CWKlH0uyOUF5EZIyewMXg,-112.0685027,33.4528292,5.0,5,Phoenix,AZ
oqQvCiG9FDbIdr6M4yen5A,-111.893692,33.620194,3.5,39,Scottsdale,AZ
L6Qumi_rEtOAfX2FQXm06Q,-112.186915,33.626197,2.5,3,Glendale,AZ
40Sd5pjsCLXZ0J21SkU08g,-112.0480732,33.0618328,2.5,3,Maricopa,AZ
-GYx5GAx_-4XEsn7mFwdkA,-111.8059007,33.3838835,2.5,11,Mesa,AZ
xrs15F6cWdIXdLHyCUDjBg,-111.9259752,33.6380393,4.0,18,Scottsdale,AZ
Zpl8mUrhJJizHHOhbP4bxQ,-112.3212546,33.6154722,3.5,10,El Mirage,AZ
btlVeAeHKq287Ux6SrUwdw,-112.2223302,33.6378841,3.0,27,Peoria,AZ
oJpmYvLibGrYPDvcaUeMOw,-112.0724302,33.4657394,3.5,126,Phoenix,AZ
53YGfwmbW73JhFiemNeyzQ,-111.9276185,33.5019817,4.0,358,Scottsdale,AZ
SC2r5q8cVXxClDqgqLpIUw,-111.8587764,33.3652366,4.0,12,Mesa,AZ
nFo_63pTr-4ZhakuaRFOCA,-111.9258843,33.6177796,3.5,97,Scottsdale,AZ
IW6qDLuZuUc-xmw8PyJsOQ,-112.1025316,33.5674315,2.5,3,Phoenix,AZ
wqIB7hUTQnCswJV4UyYyEQ,-111.922456,33.636322,3.5,63,Scottsdale,AZ
8IKkVbylBYRruaYjFPXqtg,-112.12561,33.574335,3.5,6,Phoenix,AZ
uQCSpzuUsRntm_YoYtRreQ,-112.184722,33.609486,4.0,5,Glendale,AZ
x55m0oB4eVv6pCnxR_9K4g,-112.7428224,33.9662303,4.5,24,Wickenburg,AZ
rF5uvk0-2_N60UxJ1NRl0g,-111.8237656,33.3488989,3.5,21,Gilbert,AZ
Co-sJv4GNxILkF79ZMLq-Q,-111.9300279,33.6556844,1.5,3,Phoenix,AZ
JgA_FDowbryQiKgs6ruBmA,-112.2901631,33.4919036,2.5,3,Avondale,AZ
DIYHTgM-YGKWOWLzQ4XVhA,-112.011259,33.582018,4.0,22,Phoenix,AZ
ZQPnmwLikPeGD0_1CVqd6A,-111.9904267,33.4658346,4.0,6,Phoenix,AZ
EQTdq1SJuU6bjC3myEfDWg,-112.012594,33.304846,3.5,14,Phoenix,AZ
ur2TCguq_ASmv0K0dNR1WQ,-111.9729996,33.2811759,4.0,3,Chandler,AZ
ke0BMVeaQf3lvwSzm-fPyA,-112.1872492,33.5674685,4.5,37,Glendale,AZ
-lOSaCuBRAvX5JBifx-EMw,-112.0693177,33.4527955,3.0,53,Phoenix,AZ
vwh496Ag4oRFgR6Dw3Hilg,-111.9260854,33.4986528,4.0,10,Scottsdale,AZ
glalhJa7wFWPIoJLBvKGfQ,-112.1345686,33.4724491,4.0,58,Phoenix,AZ
7LuKiasIyGUEo7uipN10Eg,-111.753021,33.395099,4.0,32,Mesa,AZ
4CC4J_bepXOiWVS4CVN6NA,-111.927267,33.497828,5.0,24,Scottsdale,AZ
qbEJeRvytnBo5BGG1R5kGg,-112.040011882782,33.5057744492943,4.0,23,Phoenix,AZ
AYPTLvxlCw2euajnglksTA,-111.9258934,33.5413628,3.0,5,Scottsdale,AZ
TsmBNiwMMeb8aRrZs00JBA,-111.936853,33.4235479,4.0,80,Tempe,AZ
RdSuLiWr4JhsTfR44R9CAQ,-112.330946,33.6235201,2.5,3,El Mirage,AZ
urrL01OBJDVuKiZ_GvT-EA,-111.89743,33.397228,3.5,10,Tempe,AZ
hisR9LKBN9sgcMxclH0e7g,-111.7153932,33.5742095,2.0,4,Fountain Hills,AZ
zBGfa6Vx4K59v8OR81gzJg,-111.788226,33.3876436,3.0,16,Mesa,AZ
oMycF1cQgR1UVkafXfof7A,-112.048271,33.475371,4.0,38,Phoenix,AZ
1svyifERkfuuz02lbeK2dA,-112.187539,33.637417,2.5,7,Glendale,AZ
A7Soqlerr3L8mNq3YuIqAA,-111.97993,33.31898,3.5,47,Phoenix,AZ
6MxbrPOLk6UNDiET8ZEGog,-112.205354,33.580509,2.0,6,Peoria,AZ
v48aS-Z-nw6o9qsHdHz8zA,-112.112801671028,33.7124261364639,3.0,47,Phoenix,AZ
z0hUNe3YiSknxs1HJZZDtg,-111.9514403,33.5019519,5.0,4,Scottsdale,AZ
fMcI0fOLmUwSvgVCmGA9Rg,-111.9263131,33.4716326,4.0,78,Scottsdale,AZ
KvBlmS1_tUbhA5zG1_B2ng,-112.220837,33.466626,3.5,5,Phoenix,AZ
qSLdUiI2edATC3KBT2zf4Q,-111.8956455,33.6272238,4.0,60,Scottsdale,AZ
s_cKw6m0Fw9jZbobRH0YSg,-111.9759674,33.3180465,2.5,39,Phoenix,AZ
zSzE4rW9FE3fGqiEzZ91Vw,-111.9273071,33.4219276,3.5,83,Tempe,AZ
qecLHHzAwgkkeA1bG81vmw,-111.9296765,33.5025941,3.0,58,Scottsdale,AZ
qiFTZ7aJz-FXt1wz8YigAA,-111.921935,33.50123,3.5,93,Scottsdale,AZ
kIco4kv-FHT6QqdkDQ2cow,-111.9093213,33.4796348,3.5,13,Scottsdale,AZ
ZEdaJ8mcMpPiFWgDuSPqeA,-112.065431,33.469968,4.5,83,Phoenix,AZ
MJ6_uOT55dq5ALphFqMVkw,-112.0734213,33.4795408,4.0,94,Phoenix,AZ
FPD5xXo_QPmJVo5XJKPryA,-111.929858,33.321492,3.5,8,Tempe,AZ
dYf5eX8oK5ughIeghqifRQ,-111.926065,33.4157667,2.0,8,Tempe,AZ
nZBAnK1rOmV7bLVVDPJs0A,-112.2249281,33.6379787,3.5,9,Peoria,AZ
ho4Te6bO2tGs56h9PF2vuA,-112.059954,33.448717,3.5,80,Phoenix,AZ
kBxBEAu8lVI9ikESDJk9Kw,-112.01199889183,33.6555664999899,4.0,8,Phoenix,AZ
Bl4ez1M0FVN6WKhD9QFNRQ,-112.36019533595,33.610933335559,3.5,8,Surprise,AZ
IoHpWh3_DNnjHyx6uX1lEA,-111.9016698,33.3057002,4.0,9,Chandler,AZ
1sacSjgDNAj8SPvxLo4Efw,-111.8750214,33.2762769,3.0,17,Chandler,AZ
dBMd0f09nJCHURtmGHQPIQ,-111.8412128,33.314,4.5,4,Chandler,AZ
Exx5ffvnmk4MrTyCkPRuug,-111.923427,33.491546,3.0,146,Scottsdale,AZ
5WRpxAc9lvonVGfuX34hlw,-112.0740373,33.4483771,4.5,40,Phoenix,AZ
Jw1ucgEz9SlUKK7_7sqOdw,-112.044309,33.407065,4.0,14,Phoenix,AZ
jLmqqAOiI7r9VCfuZ8NYRw,-112.3594585,33.6397637,3.5,4,Surprise,AZ
rVUEZpHQfWI_3kt0lBwaxQ,-112.0152924,33.5100098,4.0,38,Phoenix,AZ
RLjA7TBXJfyqDfPuVCcrtQ,-111.9641728,33.5388471,3.5,61,Paradise Valley,AZ
VbXy3tH5RAu7HjT7VeMMgA,-112.0822129,33.4951554,3.5,79,Phoenix,AZ
Evi6u84U3F6VhgriCDhQUg,-112.234208,33.636356,4.0,13,Peoria,AZ
T-FM14EE1tt-94eONQEaVA,-111.993301,33.480782,2.5,3,Phoenix,AZ
FHywRwdeksNsE8mGZU4PNg,-112.1856838,33.6274511,2.5,13,Glendale,AZ
CQDxI8giIc6Kg9hQFLC6Uw,-111.891192,33.306349,3.5,25,Chandler,AZ
M_GFrB5jq323JAIh9aU0Bw,-111.825118,33.366193,2.5,7,Gilbert,AZ
7eUFOcfxuXDdrHGVSp3_9A,-111.908111572266,33.4065733395384,4.0,62,Tempe,AZ
0CG3ns3gwWV5nOnfzSfUIQ,-112.3411065,33.4435853,4.0,50,Goodyear,AZ
VVPVg9aJzNczTgeM36TGJw,-111.8904425,33.3203241,3.0,10,Chandler,AZ
euSK0uPFinytVDR_UROMTA,-112.0573494,33.5382586,3.0,19,Phoenix,AZ
2F2fmce-AzqlSrmFU-JWZA,-111.8904425,33.3203241,3.5,7,Chandler,AZ
i2gLXa-MSAS-9oU8K_rnYQ,-111.9257768,33.566247,4.0,80,Scottsdale,AZ
strMzTo9IsGhUVBkcB73jw,-111.8747053,33.4228477,4.0,14,Mesa,AZ
r6PWYVbDY4c-XqeXpu0u3w,-111.8332,33.3181,3.0,4,Chandler,AZ
MmafQlWPPu0qbA7_1ayHNg,-111.8750209,33.2762581,3.5,12,Chandler,AZ
wWvInCI38F80lqLvnW26hg,-111.842032670975,33.2454981778683,4.0,8,Chandler,AZ
2mcmuAvpNIJuV3gV0v9v2A,-112.2226374,33.5958042,3.5,57,Peoria,AZ
nHxi4UjqWOLRidFNnoccAw,-111.8210866,33.5013596,4.0,24,Scottsdale,AZ
H0QkByri08NTgd8KEdyCsw,-111.9349687,33.4222436,2.5,6,Tempe,AZ
9Y3aQAVITkEJYe5vLZr13w,-111.9264093,33.500545,3.5,290,Scottsdale,AZ
lUsTQ3hOOcSS1mngqeFKAA,-112.117267,33.382596,3.5,19,Phoenix,AZ
XMYZk-YPCIUvOXffzVw_1g,-112.23758,33.47118,4.5,3,Phoenix,AZ
GTVneiUeIyRL8Wa_WmEQ0g,-111.9787282,33.4057578,2.5,10,Phoenix,AZ
Mog8cxUbSs5DJ-4nGczi_Q,-111.8585331,33.3273522,3.5,14,Chandler,AZ
ghzksdgNztTZA49PqMvPkA,-111.7905455,33.330411,3.5,25,Gilbert,AZ
E1Pbi0RWfaeAaRXjBIX8Aw,-111.9434616,33.3051209,3.0,13,Chandler,AZ
OE7RmfGvpvSEv4g3xDKfSw,-111.997697353363,33.4355957545874,4.0,17,Phoenix,AZ
Snu39WyiChz0NwFWRMyUvQ,-112.029015,33.639971,1.5,3,Phoenix,AZ
4AKcmN--0hbF0kX9pg8scg,-111.9366872,33.4219869,4.0,213,Tempe,AZ
7SO_rX1F6rQEl-5s3wZxgQ,-111.9955012,33.5024095,4.5,292,Phoenix,AZ
cRwNwAGQ8Pc_-orLefrwRw,-112.1672471,33.6387798,4.0,77,Glendale,AZ
EkOvYqD7xqwIJMWj-DO1Zg,-112.1346348,33.5820545,3.5,7,Phoenix,AZ
rbCrkMS0bKqEOQg_fzpSVA,-111.9729996,33.2811759,1.5,6,Chandler,AZ
wqGhQx6gVE5vKNMnm5WrcA,-111.917449,33.69907,3.5,3,Scottsdale,AZ
xvCWAzIS_EpTwDIUVhY_Og,-111.9208174,33.4659545,3.0,4,Scottsdale,AZ
wUPHVWGmoBU_gykHl1Kzxg,-111.90429,33.574508,3.5,21,Scottsdale,AZ
-nHYKkSJuQ7zzFZ1veRfPg,-112.0131082,33.5828508,4.0,16,Phoenix,AZ
EVRoFKVKbgP-rz9_6enViQ,-111.968191,33.3051305,4.0,4,Chandler,AZ
swuZvAsztWfd1W4aZIwG1A,-112.048614084086,33.0243086703987,4.0,9,Maricopa,AZ
DTRqKD7StoGVfRGKsow9Jw,-112.202473,33.710671,4.0,3,Glendale,AZ
sMO71vGV8wkKujOle3-v7g,-112.235873,33.633835,4.0,63,Peoria,AZ
duHUQFn7K-Ybs1rPI4AOEQ,-111.9296765,33.5025941,3.5,95,Scottsdale,AZ
3DCjixw25ebL2_sAvNUBUg,-111.701411,33.393419,2.5,10,Mesa,AZ
ApUCpJ9aa6yVgsde16gYrg,-111.902866,33.3056789,3.5,72,Chandler,AZ
6SWknDhTfrw3NyywMCyZJg,-112.3376344,33.4940045,4.0,24,Litchfield Park,AZ
4nWKKGZGFc4nWUbJTunMAw,-111.9878697,33.4552907,2.5,8,Phoenix,AZ
0DvsBDG0CEwIK8uQxUGiOQ,-111.822446,33.34927,4.0,18,Gilbert,AZ
BQOLVEsUCPM4yJcNkTO2VQ,-111.9258478,33.7811799,3.5,10,Scottsdale,AZ
zsWJEyP8YyJkux0muGtiVw,-111.803119,33.384163,4.5,65,Mesa,AZ
y0weNFCIJF9bTgBbFST86A,-111.8410615,33.3022008,3.0,68,Chandler,AZ
-7XuLxfYwZ9x72mEKXdv0A,-112.167718,33.48001,4.5,7,Phoenix,AZ
-7smFzvh2E2fOOYs-0Dl8w,-111.7559874,33.3796242,4.5,4,Mesa,AZ
lz-j9sBHl2Lh68vZ2UGN4A,-111.6827227,33.4155549,5.0,10,Mesa,AZ
P7wKlbSRsoRrfH3DFOY08A,-112.0741598,33.475498,3.5,23,Phoenix,AZ
FqEsXFhkFKCfMiz_QqUKTA,-112.0832204,33.4805423,2.0,7,Phoenix,AZ
83sb0wFGPND90SZ5sYEcPA,-111.8548219,33.6272906,3.0,29,Scottsdale,AZ
zv92SeuVPQdof0PdgN056g,-112.031005,33.506562,3.5,3,Phoenix,AZ
X6mWr96ibKdXQSA6mpH90g,-111.9800201,33.5993116,4.0,42,Phoenix,AZ
ZhwoNt7dU6iA_wKmwe6qQA,-112.0387648,33.5972371,3.0,3,Phoenix,AZ
GoEHXcq_nY4jZOx3Ay5gxw,-111.8764431,33.3612015,1.5,4,Mesa,AZ
quC5RWW7jSqVHGw0YCbwAw,-112.2363922,33.6527896,3.5,20,Glendale,AZ
xDC-INBKuwl8PowsJ-02Qg,-111.6873751,33.3237792,4.0,20,Gilbert,AZ
Q5ZD7ZAs96NAVblFDV476g,-111.754566,33.381723,3.5,34,Mesa,AZ
VKxn7zmp8nOYT-ZHFZTjgA,-112.04693,33.470126,4.5,11,Phoenix,AZ
0dIChGWBs9ueUXl0hhkw2w,-112.0912518,33.4943672,4.0,79,Phoenix,AZ
WxZ7lWnN_AJCa8-Vd1A7ZQ,-112.1241562,33.5818256,4.5,10,Phoenix,AZ
dVdZTdXcz2W-Hp3NFXQuJA,-112.1517866,33.5239216,4.0,7,Glendale,AZ
NaXqRvoW2Zg2wSghf9JqaA,-112.0962274,33.5097112,3.5,12,Phoenix,AZ
PdWe3jF9YEu5fWBiQXZIgg,-111.9746066,33.678615,3.0,38,Phoenix,AZ
mBDhy9j4qwKRnf4h8UQnrQ,-111.978772,33.600769,3.5,20,Phoenix,AZ
N7oUi6aM01UlvrsIcTSqmg,-111.9778751,33.3193788,4.0,13,Phoenix,AZ
lbECi2rbJPZWzHdmrC9xAA,-111.9819,33.348162,3.5,14,Phoenix,AZ
2E5iuTckRcbtJm2pC1tIlQ,-111.8629763,33.5733051,3.5,6,Scottsdale,AZ
K9fIADfO_zKFPFm75A1Hxw,-112.028453,33.495225,2.5,6,Phoenix,AZ
tdeHd2AVYlEnz9F1UGb84Q,-111.933566,33.492914,4.0,130,Scottsdale,AZ
M_Aur61hhpgId1mUzFZByw,-111.9449183,33.3490842,3.5,7,Tempe,AZ
E6HzAdx2vyZVyuNoa4-Xaw,-111.8644947,33.4224084,4.0,32,Mesa,AZ
kOLyU95VflUBeyh3LEvruQ,-112.0301908,33.4485155,3.5,3,Phoenix,AZ
okZoXqIQ1V8wkn3vNjV3RA,-111.9610982,33.4176301,3.5,9,Tempe,AZ
_dVPzYGXKNg2rIsc40VtyA,-111.9078794,33.4952011,2.5,7,Scottsdale,AZ
xIdyiVoX5woL8iKHYKoiWw,-112.0388616,33.5065554,4.0,79,Phoenix,AZ
RC11zxI3ZW2UPFeXpGofdA,-111.9174872,33.6986497,3.5,6,Scottsdale,AZ
aCKntLjlMtmkYvQYXKi9Kw,-112.341273,33.456909,3.5,8,Goodyear,AZ
cB3P1HylsRlEIpWWsRJR5Q,-111.8057758,33.319412,4.0,42,Gilbert,AZ
gFGldPLVQdqbHQodU5TeUw,-112.070932388306,33.6402046465297,3.5,22,Phoenix,AZ
Lw0Y13fAlemyMHD5i_qcZg,-112.030737,33.480709,2.5,3,Phoenix,AZ
oTKHFsKtwOX73EiO5iDLgQ,-111.8656895,33.5385954,3.5,4,Scottsdale,AZ
aBjgE5pLhtz4RGGR-IWpGA,-111.909072875977,33.3918914794922,3.5,6,Tempe,AZ
eL7RUC_jGRLBkmkvFqkAlQ,-111.9376982,33.3928601,4.0,27,Tempe,AZ
r2S4arkHyRcUroRhggMIoA,-112.0143931,33.5100571,3.5,95,Phoenix,AZ
eO-o7FRjNEzcSEG8pakkzA,-111.92253112793,33.5815900932834,4.5,32,Scottsdale,AZ
KDfmJTIG-z6W6cl4YC-WDA,-111.946871,33.333612,3.5,34,Tempe,AZ
fESObRt-YtkgeNS_TUBhlw,-112.557102,33.441414,4.0,24,Buckeye,AZ
C_eWAEOvkHZ_IZYGwjtpmg,-112.2581306,33.5331251,3.5,81,Glendale,AZ
i6FVePCt5MHmXswAL2c2sw,-111.6837698,33.4678903,4.5,15,Mesa,AZ
hwXFp8FKJ7ivQb8_f4X23g,-111.908369,33.464349,4.0,54,Scottsdale,AZ
BrTeICW0znNrZRFO60wuBA,-112.1666303,33.5963281,1.0,3,Glendale,AZ
X8dNaEFH7LWDt1ORmkfDTg,-112.047066,33.507549,2.5,9,Phoenix,AZ
ishjLG3Sc94ZOelXZZhaIw,-111.9253792,33.6345046,3.0,52,Scottsdale,AZ
fXtPvVb8vbWvAa_mRjq2ig,-112.092068,33.495304,3.0,3,Phoenix,AZ
